Currency,Type,p,d,q,AIC,BIC,Train_MAE,Train_MSE,Train_RMSE,Train_R2,Val_MAE,Val_MSE,Val_RMSE,Val_R2,Test_MAE,Test_MSE,Test_RMSE,Test_R2
USD_CNY,low,3,1,4,-4906.596786178114,-4867.7788456256985,0.019613822694184272,0.05631521550851489,0.23730827104952515,0.4664905804999274,0.1131582835715027,0.03138464188048593,0.1771571107251581,-0.30332629261869104,0.08624131558244426,0.00970201032367547,0.09849878336139727,-3.2281542383906823
USD_CNY,low,3,2,0,-4717.395380414444,-4697.990640704469,0.025081071949547847,0.0703616882297515,0.2652577769449022,0.3334195189784197,0.21638489252012902,0.09154843736089012,0.3025697231397916,-2.801779415389524,0.14302417695908629,0.02958244549805459,0.17199548103963253,-11.892085056777841
USD_CNY,low,3,2,1,-4893.282407873927,-4869.026483236458,0.023518006076956303,0.0702936971799821,0.265129585636877,0.3340636409118284,0.20114587776903145,0.08142794410509897,0.28535582017036026,-2.381500445670131,0.05494444560449316,0.005326065412115975,0.07297989731505501,-1.3211092644614921
USD_CNY,low,3,2,2,-4890.670541792263,-4861.563432227301,0.02352732709060524,0.07029391238102248,0.26512999147780786,0.33406160217716163,0.1942157192135384,0.07694435309134923,0.2773884516185727,-2.195308037427222,0.030091844663475198,0.0018450492392380492,0.04295403635559817,0.19592409194958427
USD_CNY,low,3,2,3,-4901.628107300507,-4867.669812808051,0.0235528739866515,0.07028952588572275,0.2651217190003919,0.3341031582031817,0.20460144948091566,0.08377637357779033,0.28944148558523936,-2.4790248937672237,0.04679651986753025,0.004071954267636013,0.06381186619772229,-0.7745652829521907
USD_CNY,low,3,2,4,-4900.541359260982,-4861.731879841032,0.023521084345599963,0.07028919083866193,0.26512108712560367,0.3341063323144997,0.20528515083751636,0.0842344115769916,0.29023165157679065,-2.498046075198918,0.05228322958736514,0.004878761168954904,0.06984812931607334,-1.1261732389909342
USD_CNY,low,4,0,0,-4901.983655400683,-4872.863860841567,0.0123168830923158,0.0004306996051781601,0.020753303476269993,0.9959197120305299,0.09197863524576064,0.017193384546427656,0.13112354688013764,0.2860014071915835,0.09287116414764784,0.011174949656487286,0.1057116344424174,-3.8700639535064365
USD_CNY,low,4,0,1,-4900.259345526352,-4866.286251874049,0.01229238182006481,0.00043134104190414076,0.020768751573075853,0.9959136352974084,0.09206849442051686,0.017340725035854813,0.1316841867342272,0.27988272230841715,0.08536229473783032,0.009468054644319386,0.09730392923371278,-3.126195915912805
USD_CNY,low,4,0,2,-4897.324013799451,-4858.497621053963,0.012305434248536218,0.00047856097814874185,0.021876036618838017,0.9954662911729616,0.09948188100735827,0.014152841406848965,0.11896571525800602,0.41226761831308933,0.0887577662689178,0.010348408721218672,0.10172712873771024,-3.5098558685767287
USD_CNY,low,4,0,3,-4908.939574426543,-4865.259882587869,0.012343186133969878,0.0004367678869969047,0.02089899248760343,0.9958622233841445,0.0926113982073257,0.015390121939846168,0.12405693023707369,0.36088642823479256,0.09191471960472489,0.010934496922504568,0.10456814487454852,-3.765274202475074
USD_CNY,low,4,0,4,-4901.831823984467,-4853.298833052606,0.01223634755875087,0.0004280273908020447,0.020688822847181147,0.9959450275962737,0.09213303144208485,0.015349219263064729,0.12389196609572684,0.36258501489672545,0.07636900555922692,0.0077093424061026525,0.08780286103597452,-2.3597458343271795
USD_CNY,low,4,1,0,-4909.301700082677,-4885.040487237417,0.01962998846093357,0.05631633879891846,0.23731063777024083,0.4664799388641683,0.11319797566966905,0.03142448125334312,0.17726951586029427,-0.30498072290736333,0.08644555315402667,0.009739623416258402,0.09868953042880689,-3.2445460944615236
USD_CNY,low,4,1,1,-4907.4733256367335,-4878.359870222423,0.019629993666178888,0.05631628034001032,0.23731051460061842,0.4664804926821349,0.11317806531231431,0.03140520277520198,0.1772151313381619,-0.3041801355519713,0.08649153899997494,0.009748513183097163,0.09873455921356596,-3.2484202714705805
